Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,Mohamed Gamal,Specialist and Assistant Lecturer of pediatric orthopedic surgery,"Orthopedist, Bone Deformities, Pediatric Orthopedics, Pediatric Orthopedic Surgery",Third Gate,300,,22
Doctor,Ahmed Hamed Khater,Specialist of orthopedic and joint surgery,"Orthopedist, Joint Replacement, Adult Orthopedic Surgery",El-Sheikh Zayed,350,4.5,793
Doctor,Maged Bassioni,"Orthopedics and trauma specialist
","Orthopedist, Pediatric Orthopedics, Adult Orthopedic Surgery",Tanta : health insurance,130,,143
Doctor,Islam Khaled,Orthopaedics specialist - Kasr El-Ainy Medicine.,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery",Vodafone square,350,,339
Doctor,Ismail Rashad,"Orthopedist, pediatric and adult orthopeadics,orthopaedic oncology and bone deformity","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Joint Replacement, Arthroscopy and Sports injuries",El-Maadi : Zahraa el Maadi Main Street,300,4.5,7042
Doctor,Abdallah Hozaifa,"Specialist in orthopedics, joints, spine, fractures and knee roughness - Alexandria Medicine","Orthopedist, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",Damanhur : elgmhoria st eatay el baroud,110,,412
Doctor,Ahmed Mohy Eldin,Orthopedic surgery Specialist  ,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",EL Mokattam street,350,,11
Doctor,Mohamed Gharib Mohamed,"Specialist in orthopedics, joints, and pediatric orthopedics","Orthopedist, Adult Spine Surgery, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery",Suez City : El Geish Street,220,4.5,5939
Doctor,Mohamed Hamed,"Specialist in Orthopedics, Joints, Endoscopy and Spine","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Joint Replacement, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Bone Deformities, Microscopic Surgery, Pediatric Orthopedic Surgery",Ain Shams : Ahmed Essmat,300,4.5,14755
Doctor,Ahmed Elqady,"ٍSpecialist of Orthopedic surgey, Spinal Surgery, Joints, Knee & Shoulder binoculars and pitch injuries – Kasr Al Ainy Faculty of Medicine, Cairo University","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery",Mostafa Elmaraghy Street,200,,27
Doctor,Mohamed Ewees,Specialist of Orthopedic,"Orthopedist, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery",Elharam,300,,17
Doctor,Amir Assem Abdelmoniem,"Specialist in orthopedic surgery, spine and sports injuries, Ain Shams University","Orthopedist, Adult Spine Surgery, Adult Orthopedics, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery","G, Hadeeq Al-Ahram, entrance to the first gate, first floor after the ground floor, Giza",300,,31
Doctor,Ahmed Mahmoud Shemais,Consultant of Orthopedic Surgery - Msc. of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery",El-Marg,130,4.5,6726
Doctor,Hisham Abdelghafour,Specialist of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","G, Hadeeq Al-Ahram, entrance to the first gate, first floor after the ground floor, Giza",200,,76
Doctor,Ayman Mohammed Gaballah,Specialist of Orthopedic Surgery,"Orthopedist, Adult Spine Surgery, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery",Abbas El-Akkad,250,5.0,4100
Doctor,Mohamed khattab,Consultant of orthopedic,"Orthopedist, Adult Orthopedics, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",New Cairo,450,4.0,316
Doctor,Gamal Younies,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Pediatric Orthopedic Surgery, Adult Spine Surgery",El-Giza : Souror street from Kolder ,150,4.0,1853
Doctor,Ahmed  Saeed Younis,"Consultant And Lecturer of orthopedic surgery ,Joint Replacement ,Sports medicine-Faculty Of Medicine-Ain Shams University.","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Heliopolis : salah salem street-above ADIB Bank,450,,534
Doctor,mohamed ahmed khalil,orthopedic specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nasr City : tayran street,300,,436
Doctor,Yehia El Bromboly,Lecturer and Consultant in Orthopedic and Spine Surgery,"Orthopedist, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,129
Specialist,Ahmed Mamdouh,"Consultant of joint surgery and laparoscopic surgery, stadium injuries","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",alsawra-korba,400,,181
Doctor,Ahmed Ibrahim Shehata,"Consultant of Orthopedic Surgery
","Orthopedist, Adult Orthopedic Surgery",Diplomats Compound,500,,1586
Doctor,Ahmed Nagy  Abu Elnaga,Orthpaedic Surgery and Trauma Specialist,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Osteopathic Medicine, Microscopic Surgery, Bone Deformities, Pediatric Orthopedics, Pediatric Orthopedic Surgery",Moharam Bek : Bwalino Street,100,5.0,2781
Doctor,Ahmed Maher,"Specialist in orthopedics, fractures, arthroscopy of the knee, shoulder and spine, Master of Orthopedics","Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedic Surgery, Adult Spine Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",El-Sheikh Zayed,450,4.5,2266
Doctor,Ahmed Elmsery,Orthopedic specialist arthroplasty spine surgery deformity correction upper limb fracture surgery pediatric orthopedic ,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Foot and Ankle Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, 92% of Hamstring Pain patients are satisfied with the results",Mahalla : abd rbo square ,120,,153
Doctor,Ashraf Elfouly,Consultant orthopedic and joint surgeon. Consultant orthopedic surgeon at King Khalid Hospital in Saudi Arabia,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Ismael Serry,300,,132
Doctor,Khalil Mohamed Khalil,Specialist of Orthopedics and Joints,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery",El-Marg,100,4.5,1968
Doctor,Mohammed  Mohammed,Specialist of Orthopedics ,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Giza : School street,150,4.5,4936
Doctor,Hisham Abdel Hafez,"Assistant Lecturer , Orthopedics, Joints, Spine, and Sports Injuries, Faculty of Medicine, Al-Azhar University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery","212 Shubra Street, above Buffalo Burger, El Khalfawy ",250,,144
Doctor,Hesham Azam,Specialist of Orthopedics Surgery - Cairo University.,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abbas El-Akkad,350,4.0,6491
Doctor,George Magdy,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","212 Shubra Street, above Buffalo Burger, El Khalfawy ",250,2.5,447
Doctor,Sherif Al Harawy,"Specialist of Orthopedic Surgery
","Orthopedist, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Joint Replacement",The first district,300,4.5,469
Doctor,Ahmed Mahmoud Hassanin,Ortho surgeon Police Hospital Cairo,"Orthopedist, Pediatric Orthopedic Surgery",Nasr City : Mostafa el Nahas Street,300,4.5,4117
Doctor,Tamer Samir,Specialist in orthopedic Surgery ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery",Hadayek El-Ahram,300,4.5,2810
Doctor,Sameh Abozeid Mansour,Specialist Of Orthopedics and spine surgery,"Orthopedist, Adult Spine Surgery, Bone Deformities, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery",Qalyoub : 10 ramdan street,120,4.5,1924
Doctor,keroles ragy,Trauma and Orthopaedic specialist,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El Minya City : Majestic tower - Adly Yakan st,125,4.5,2724
Doctor,Eslam Mousa,"Lecturer of Orthopaedics - Ain Shams University, Cairo.","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Cleopatra St,400,,337
Doctor,Abdelkhalek Faisel,Specialist in orthopedic surgery and traumatology,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Al Hikma St,120,,17
Doctor,Mohamed Hamed,"Orthopedic surgury specialist ,arthroscopic surgery and arthroplastyMember of the Egyptian society of orthopedic surgery","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Rehab : the corner mall-el sadat axis,350,,23
Doctor,Ramy Al Saeid Ahmed,Specialist of Orthopedics surgery ,"Orthopedist, Adult Orthopedics","North,90th",400,,53
Doctor,Mohamed Saeed Elsayed,Orthopaedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Alwahda Street,180,,43
Doctor,Ahmed Mamdouh,Specialist of orthopedic,"Orthopedist, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery",2nd District - NH 4,250,,38
Doctor,Mohamed Ramadan,"Specialist in orthopedics, fractures and sports injuries in Police Authority Hospitals","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",81 Al-Nasr Road - the third floor - next to Tiba Mall,350,,82
Doctor,rawuf fouda,Orthopedic and fracture specialist,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mahalla : remosh st ,70,4.5,947
Doctor,Mohamed Ahmed Hosny,Orthopedic Surgeon Specialist,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,650,,45
Doctor,Mohamed El Wazzan,orthopedic surgeries Specialist,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mohamed sayed ahmed street,200,,63
Doctor,Shady Abdelsalam Habib,Orthopaedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics",181 Gesr El Suez Street in front of Gate 5 Shams Club over Vodafone,250,4.0,147
Doctor,Ahmed Esmat,"Specialist in orthopedic and joint surgery,","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Diplomats Compound,300,,858
Doctor,Mahmoud Awad,"Specialist in orthopedics, joints, spine, fractures and sports injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Adult Orthopedic Surgery",mall13-gate9-bevelry hills,350,,4
Doctor,Mohamed Atef Ezelarab,Specialist of Orthopedics,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Elharam,300,,37
Doctor,Walied Ali Abd Elhamed,Orthopedics specialist,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",mohamed mazhar street,400,,112
Doctor,Sherif Gomaa,Specialist of Orthopedic surgery,"Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Joint Replacement",Mustafa El NAHAS Extension ,450,4.0,1109
Doctor,Sameh Abu Zeid Mansour,"Orthopedics, joints and spine specialist","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",mehwar el markazi,250,,142
Doctor,Nader Kameel,Orthopedic Surgery Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",North 90th,350,,131
Doctor,Saad Ghoneim,Orthopaedics Specialist ,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery",Mohamed sayed ahmed street,200,,284
Doctor,Ahmed Ibrahim Salem,Orthopedic Surgery Specialist,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",El-Sheikh Zayed,400,,33
Doctor,Hassan shair,"Specialist in orthopedics, joints, spine, shoulder and knee arthroscopy and sports injuries - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abu Dawood Al Dhaheri Street ,400,5.0,176
Doctor,AbdElrahman Mohamed Iraqi,"Orthopedics Specialist , Joint and Sport Injuries - Faculty of Medicine, Kasr El Ainy - Cairo University  ","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Osteopathic Medicine, Microscopic Surgery, Adult Rheumatology",Faisal :  King Faisal street,300,4.5,1173
Doctor,Mohamed Hosny,"Orthopedic, Rehabilitation and Rheumatology Specialist at Al Salam Hospital","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mohamed Kadry Street,250,5.0,383
Specialist,Mohamed Hamed,"Specialist of Orthopedic diseases and traumatology and Orthopedic surgery, Sport medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Adult Orthopedics, Adult Orthopedic Surgery",mehwar el markazi,250,,62
